ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-09-17,122.7536681365343,-33.357884374946416,213.46170054252275,122.7536681365343,122.7536681365343,-27.629121137463418,-27.629121137463418,-27.629121137463418,-27.629121137463418,-27.629121137463418,-27.629121137463418,0.0,0.0,0.0,95.12454699907089
2022-09-18,123.39657758242267,27.64805465286665,269.3200185821549,123.39657758242267,123.39657758242267,26.474015446160017,26.474015446160017,26.474015446160017,26.474015446160017,26.474015446160017,26.474015446160017,0.0,0.0,0.0,149.87059302858268
2022-09-19,124.03948702831104,12.440701950129016,257.33509024886007,124.03948702831104,124.03948702831104,7.708022659164466,7.708022659164466,7.708022659164466,7.708022659164466,7.708022659164466,7.708022659164466,0.0,0.0,0.0,131.7475096874755
2022-09-20,124.6823964741994,-10.379901060654676,239.39702301016982,124.6823964741994,124.6823964741994,-5.0584810292262965,-5.0584810292262965,-5.0584810292262965,-5.0584810292262965,-5.0584810292262965,-5.0584810292262965,0.0,0.0,0.0,119.6239154449731
2022-09-21,125.32530592008777,1.186983042064164,241.62600221218855,125.32530592008777,125.32530592008777,-5.45097038709752,-5.45097038709752,-5.45097038709752,-5.45097038709752,-5.45097038709752,-5.45097038709752,0.0,0.0,0.0,119.87433553299024
2022-09-22,125.96821536597615,-15.095289676185368,222.7415052598008,125.96821524331399,125.96821550597836,-19.80292050005275,-19.80292050005275,-19.80292050005275,-19.80292050005275,-19.80292050005275,-19.80292050005275,0.0,0.0,0.0,106.1652948659234
2022-09-23,126.61112481186451,31.165318131130093,272.6447846115337,126.61112441727788,126.61112523037345,23.759454948417616,23.759454948417616,23.759454948417616,23.759454948417616,23.759454948417616,23.759454948417616,0.0,0.0,0.0,150.37057976028214
2022-09-24,127.25403425775289,-26.5294909874209,215.7869696329656,127.25403346357432,127.25403503414543,-27.629121137493577,-27.629121137493577,-27.629121137493577,-27.629121137493577,-27.629121137493577,-27.629121137493577,0.0,0.0,0.0,99.62491312025932
2022-09-25,127.89694370364127,39.58527352750713,277.56357573965573,127.89694249113519,127.89694487856767,26.47401544625785,26.47401544625785,26.47401544625785,26.47401544625785,26.47401544625785,26.47401544625785,0.0,0.0,0.0,154.37095914989914
2022-09-26,128.53985314952962,25.7933830393136,256.4948480803851,128.53985143561792,128.53985482506616,7.708022659192724,7.708022659192724,7.708022659192724,7.708022659192724,7.708022659192724,7.708022659192724,0.0,0.0,0.0,136.24787580872234
2022-09-27,129.182762595418,1.9178698977765034,237.19352404996195,129.18276031607346,129.18276479522794,-5.058481029115607,-5.058481029115607,-5.058481029115607,-5.058481029115607,-5.058481029115607,-5.058481029115607,0.0,0.0,0.0,124.1242815663024
2022-09-28,129.82567204130638,3.8184710705110496,246.3752019487597,129.82566914017053,129.82567475620988,-5.450970387208373,-5.450970387208373,-5.450970387208373,-5.450970387208373,-5.450970387208373,-5.450970387208373,0.0,0.0,0.0,124.374701654098
2022-09-29,130.46858148719474,-12.605125453636314,230.8226137741723,130.46857804003338,130.4685849218027,-19.802920500065152,-19.802920500065152,-19.802920500065152,-19.802920500065152,-19.802920500065152,-19.802920500065152,0.0,0.0,0.0,110.66566098712958
2022-09-30,131.11149093308313,40.059401088461925,274.32899414329336,131.11148680285876,131.1114951344389,23.75945494845269,23.75945494845269,23.75945494845269,23.75945494845269,23.75945494845269,23.75945494845269,0.0,0.0,0.0,154.87094588153582
2022-10-01,131.75440037897147,-17.477072069798094,217.06416881149374,131.7543955736205,131.75440535113373,-27.629121137440794,-27.629121137440794,-27.629121137440794,-27.629121137440794,-27.629121137440794,-27.629121137440794,0.0,0.0,0.0,104.12527924153068
2022-10-02,132.39730982485986,37.119856462174546,273.5557491465587,132.3973041836241,132.39731559643997,26.474015446140093,26.474015446140093,26.474015446140093,26.474015446140093,26.474015446140093,26.474015446140093,0.0,0.0,0.0,158.87132527099996
