ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-08-26,168.14171,114.7940157103827,214.06358413293802,168.14171,168.14171,-5.046739734783105,-5.046739734783105,-5.046739734783105,-5.046739734783105,-5.046739734783105,-5.046739734783105,0.0,0.0,0.0,163.0949702652169
2022-08-27,169.4665415384615,100.30282094490492,194.58898914422272,169.4665415384615,169.4665415384615,-23.112787896033915,-23.112787896033915,-23.112787896033915,-23.112787896033915,-23.112787896033915,-23.112787896033915,0.0,0.0,0.0,146.3537536424276
2022-08-28,170.79137308683767,122.8208328146823,219.28124030732104,170.79137308683767,170.79137308683767,-2.871755638089966,-2.871755638089966,-2.871755638089966,-2.871755638089966,-2.871755638089966,-2.871755638089966,0.0,0.0,0.0,167.9196174487477
2022-08-29,172.11620462539403,144.2146815804958,245.70275171834186,172.11620462539403,172.11620462539403,21.957780604951935,21.957780604951935,21.957780604951935,21.957780604951935,21.957780604951935,21.957780604951935,0.0,0.0,0.0,194.07398523034595
2022-08-30,173.441036158103,135.62363856193457,231.53142072639147,173.441036158103,173.441036158103,10.4377106956459,10.4377106956459,10.4377106956459,10.4377106956459,10.4377106956459,10.4377106956459,0.0,0.0,0.0,183.8787468537489
2022-08-31,174.76586768086057,141.84482230100318,239.59852575984254,174.76586768086057,174.76586768086057,19.493575358414716,19.493575358414716,19.493575358414716,19.493575358414716,19.493575358414716,19.493575358414716,0.0,0.0,0.0,194.25944303927528
2022-09-01,176.090699203624,108.87517908416909,204.16856271593196,176.090699203624,176.090699203624,-20.857783389988434,-20.857783389988434,-20.857783389988434,-20.857783389988434,-20.857783389988434,-20.857783389988434,0.0,0.0,0.0,155.23291581363557
2022-09-02,177.41553072280502,123.34717435290229,220.56055665383997,177.41553072280502,177.41553072280502,-5.046739734742635,-5.046739734742635,-5.046739734742635,-5.046739734742635,-5.046739734742635,-5.046739734742635,0.0,0.0,0.0,172.3687909880624
2022-09-05,181.39002531673412,158.21076708386627,249.6694567826495,181.39002531673412,181.39002531673412,21.957780604894065,21.957780604894065,21.957780604894065,21.957780604894065,21.957780604894065,21.957780604894065,0.0,0.0,0.0,203.34780592162818
2022-09-06,182.71485684213152,146.19739566817455,241.88438608791358,182.71485684213152,182.71485684213152,10.437710695689546,10.437710695689546,10.437710695689546,10.437710695689546,10.437710695689546,10.437710695689546,0.0,0.0,0.0,193.15256753782108
2022-09-07,184.03968837070377,158.08301409382915,252.47926356112467,184.03968837070377,184.03968837070377,19.493575358433482,19.493575358433482,19.493575358433482,19.493575358433482,19.493575358433482,19.493575358433482,0.0,0.0,0.0,203.53326372913725
2022-09-08,185.36451988591648,116.89700107381182,209.9839974434928,185.36451988591648,185.36451988591648,-20.85778338994813,-20.85778338994813,-20.85778338994813,-20.85778338994813,-20.85778338994813,-20.85778338994813,0.0,0.0,0.0,164.50673649596834
2022-09-10,188.0141828788532,117.56030355537402,210.47851730129332,188.0141828788532,188.0141828788532,-23.112787896094495,-23.112787896094495,-23.112787896094495,-23.112787896094495,-23.112787896094495,-23.112787896094495,0.0,0.0,0.0,164.90139498275872
2022-09-11,189.33901435718818,138.71875184626847,232.68011962844957,189.33901435718818,189.33901435718818,-2.8717556380070914,-2.8717556380070914,-2.8717556380070914,-2.8717556380070914,-2.8717556380070914,-2.8717556380070914,0.0,0.0,0.0,186.46725871918107
2022-09-12,190.66384582796536,162.16657451979506,258.2894695471622,190.66384582796536,190.66384582796536,21.957780604925485,21.957780604925485,21.957780604925485,21.957780604925485,21.957780604925485,21.957780604925485,0.0,0.0,0.0,212.62162643289085
2022-09-13,191.98867730980044,155.4125085081887,251.9264623858533,191.98867730980044,191.98867730980044,10.437710695733202,10.437710695733202,10.437710695733202,10.437710695733202,10.437710695733202,10.437710695733202,0.0,0.0,0.0,202.42638800553362
2022-09-14,193.31350877898404,166.01180144818284,263.9499088887026,193.31350877898404,193.31350877898404,19.493575358469627,19.493575358469627,19.493575358469627,19.493575358469627,19.493575358469627,19.493575358469627,0.0,0.0,0.0,212.80708413745367
2022-09-15,194.6383402482299,124.01901808299888,222.38849410944326,194.6383402482299,194.6383402482299,-20.857783389952086,-20.857783389952086,-20.857783389952086,-20.857783389952086,-20.857783389952086,-20.857783389952086,0.0,0.0,0.0,173.7805568582778
2022-09-16,195.9631717311581,141.31471993075823,239.1814941519895,195.9631717311581,195.9631717311581,-5.046739734777031,-5.046739734777031,-5.046739734777031,-5.046739734777031,-5.046739734777031,-5.046739734777031,0.0,0.0,0.0,190.91643199638108
2022-09-17,197.28800321408636,126.66577246126771,223.97156559042065,197.28800321408636,197.28800321408636,-23.112787896156984,-23.112787896156984,-23.112787896156984,-23.112787896156984,-23.112787896156984,-23.112787896156984,0.0,0.0,0.0,174.17521531792937
2022-09-19,199.93766617994282,173.66110216647763,267.77169111331125,199.93766617994282,199.93766617994282,21.957780604895802,21.957780604895802,21.957780604895802,21.957780604895802,21.957780604895802,21.957780604895802,0.0,0.0,0.0,221.8954467848386
2022-09-20,201.26249766287106,161.26294707218273,259.572347102084,201.26249766287106,201.26249766287106,10.43771069564961,10.43771069564961,10.43771069564961,10.43771069564961,10.43771069564961,10.43771069564961,0.0,0.0,0.0,211.70020835852065
