ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-08-26,44.730978,14.69647111055754,76.30995440855521,44.730978,44.730978,1.4261291748322937,1.4261291748322937,1.4261291748322937,1.4261291748322937,1.4261291748322937,1.4261291748322937,0.0,0.0,0.0,46.15710717483229
2022-08-27,43.810941923076925,15.768093247343367,76.27266185238656,43.810941923076925,43.810941923076925,2.3462527329836886,2.3462527329836886,2.3462527329836886,2.3462527329836886,2.3462527329836886,2.3462527329836886,0.0,0.0,0.0,46.15719465606061
2022-08-28,42.8909058460458,24.84636651046371,87.77695526255239,42.8909058460458,42.8909058460458,13.01660498781898,13.01660498781898,13.01660498781898,13.01660498781898,13.01660498781898,13.01660498781898,0.0,0.0,0.0,55.90751083386478
2022-08-29,41.97086976890192,26.8856846613224,86.13152804851498,41.97086976890192,41.97086976890192,12.436706409053453,12.436706409053453,12.436706409053453,12.436706409053453,12.436706409053453,12.436706409053453,0.0,0.0,0.0,54.40757617795538
2022-08-30,41.050833691713336,-4.126887452525516,59.993921222817654,41.050833691713336,41.050833691713336,-12.89375259401334,-12.89375259401334,-12.89375259401334,-12.89375259401334,-12.89375259401334,-12.89375259401334,0.0,0.0,0.0,28.157081097699994
2022-08-31,40.13079761438312,-8.222300337700634,55.308255586570986,40.13079761438312,40.13079761438312,-18.223755110581532,-18.223755110581532,-18.223755110581532,-18.223755110581532,-18.223755110581532,-18.223755110581532,0.0,0.0,0.0,21.907042503801588
2022-09-01,39.2107615370156,9.13940879863698,74.36912973432716,39.2107615370156,39.2107615370156,1.8918144000011805,1.8918144000011805,1.8918144000011805,1.8918144000011805,1.8918144000011805,1.8918144000011805,0.0,0.0,0.0,41.10257593701678
2022-09-02,38.290725459877535,8.468421817594846,69.47402148845852,38.290725459877535,38.290725459877535,1.4261291748285079,1.4261291748285079,1.4261291748285079,1.4261291748285079,1.4261291748285079,1.4261291748285079,0.0,0.0,0.0,39.716854634706046
2022-09-03,37.37068938250805,10.627613366049923,70.29969671851369,37.37068938250805,37.37068938250805,2.3462527329640976,2.3462527329640976,2.3462527329640976,2.3462527329640976,2.3462527329640976,2.3462527329640976,0.0,0.0,0.0,39.71694211547214
2022-09-04,36.450653305181234,16.53137546485774,81.13430720893979,36.450653305181234,36.450653305181234,13.016604987830089,13.016604987830089,13.016604987830089,13.016604987830089,13.016604987830089,13.016604987830089,0.0,0.0,0.0,49.46725829301133
2022-09-05,35.53061722816962,16.445310919916817,80.08206886774234,35.53061722816962,35.53061722816962,12.436706409048082,12.436706409048082,12.436706409048082,12.436706409048082,12.436706409048082,12.436706409048082,0.0,0.0,0.0,47.9673236372177
2022-09-06,34.61058115131169,-9.545883686594719,51.57848183419883,34.61058115131169,34.61058115131169,-12.893752594038014,-12.893752594038014,-12.893752594038014,-12.893752594038014,-12.893752594038014,-12.893752594038014,0.0,0.0,0.0,21.71682855727368
2022-09-07,33.69054507430228,-16.418387365911162,47.40386571364321,33.69054507430228,33.69054507430228,-18.223755110583646,-18.223755110583646,-18.223755110583646,-18.223755110583646,-18.223755110583646,-18.223755110583646,0.0,0.0,0.0,15.466789963718632
2022-09-08,32.77050899703399,3.6594215282517695,66.42726681619688,32.77050899703399,32.77050899703399,1.8918143999560209,1.8918143999560209,1.8918143999560209,1.8918143999560209,1.8918143999560209,1.8918143999560209,0.0,0.0,0.0,34.66232339699001
2022-09-09,31.850472919890642,1.3361644824649337,65.79004599761444,31.850472919890642,31.850472919890642,1.4261291748227802,1.4261291748227802,1.4261291748227802,1.4261291748227802,1.4261291748227802,1.4261291748227802,0.0,0.0,0.0,33.276602094713425
2022-09-10,30.9304368426606,2.555266662997471,65.29947064988359,30.9304368426606,30.9304368426606,2.3462527329682126,2.3462527329682126,2.3462527329682126,2.3462527329682126,2.3462527329682126,2.3462527329682126,0.0,0.0,0.0,33.276689575628815
2022-09-11,30.010400765409976,13.349537024275454,76.17383392655422,30.010400765409976,30.010400765409976,13.01660498783281,13.01660498783281,13.01660498783281,13.01660498783281,13.01660498783281,13.01660498783281,0.0,0.0,0.0,43.02700575324279
2022-09-12,29.09036468836337,11.26568557676084,71.8870042833761,29.09036468836337,29.09036468836337,12.4367064090317,12.4367064090317,12.4367064090317,12.4367064090317,12.4367064090317,12.4367064090317,0.0,0.0,0.0,41.527071097395066
2022-09-13,28.17032861075949,-16.908744719189897,45.03900927248501,28.17032861075949,28.17032861075949,-12.893752594062684,-12.893752594062684,-12.893752594062684,-12.893752594062684,-12.893752594062684,-12.893752594062684,0.0,0.0,0.0,15.276576016696806
2022-09-14,27.250292533057895,-24.675883199542035,39.657824142902996,27.250292533057895,27.250292533057895,-18.223755110619837,-18.223755110619837,-18.223755110619837,-18.223755110619837,-18.223755110619837,-18.223755110619837,0.0,0.0,0.0,9.026537422438057
2022-09-15,26.330256455420237,-3.845906979820538,59.20875117020445,26.330256455420237,26.330256455420237,1.8918143999676733,1.8918143999676733,1.8918143999676733,1.8918143999676733,1.8918143999676733,1.8918143999676733,0.0,0.0,0.0,28.222070855387912
2022-09-16,25.410220377438183,-5.384089839110036,57.33728457628932,25.410220377438183,25.410220377438183,1.426129174818997,1.426129174818997,1.426129174818997,1.426129174818997,1.426129174818997,1.426129174818997,0.0,0.0,0.0,26.83634955225718
2022-09-17,24.490184299456136,-2.8427968117926885,59.5544154876168,24.490184299456136,24.490184299456136,2.346252732976445,2.346252732976445,2.346252732976445,2.346252732976445,2.346252732976445,2.346252732976445,0.0,0.0,0.0,26.83643703243258
2022-09-18,23.570148221474085,5.157625516053815,68.39997709949141,23.570148221474085,23.570148221474085,13.016604987801633,13.016604987801633,13.016604987801633,13.016604987801633,13.016604987801633,13.016604987801633,0.0,0.0,0.0,36.58675320927572
2022-09-19,22.650112143492034,4.447881347279058,68.85355964018117,22.650112143492034,22.650112143492034,12.436706409091729,12.436706409091729,12.436706409091729,12.436706409091729,12.436706409091729,12.436706409091729,0.0,0.0,0.0,35.086818552583765
2022-09-20,21.730076065509984,-21.89898613734486,40.38000463793984,21.730076065509984,21.730076065509984,-12.893752594064475,-12.893752594064475,-12.893752594064475,-12.893752594064475,-12.893752594064475,-12.893752594064475,0.0,0.0,0.0,8.836323471445509
2022-09-21,20.810039987527936,-30.271705339014886,34.87335018624456,20.810039987527936,20.810039987527936,-18.22375511061235,-18.22375511061235,-18.22375511061235,-18.22375511061235,-18.22375511061235,-18.22375511061235,0.0,0.0,0.0,2.586284876915588
2022-09-22,19.890003909545886,-7.402158598271542,53.094893362296304,19.890003882303663,19.890003936646814,1.8918143999734531,1.8918143999734531,1.8918143999734531,1.8918143999734531,1.8918143999734531,1.8918143999734531,0.0,0.0,0.0,21.781818309519338
2022-09-23,18.96996783156384,-9.598996384475093,51.1263957415869,18.96996774583878,18.969967917432307,1.4261291748142408,1.4261291748142408,1.4261291748142408,1.4261291748142408,1.4261291748142408,1.4261291748142408,0.0,0.0,0.0,20.396097006378078
2022-09-24,18.049931753581784,-11.406361939823132,52.41120063907067,18.049931594258673,18.049931919653854,2.346252732984679,2.346252732984679,2.346252732984679,2.346252732984679,2.346252732984679,2.346252732984679,0.0,0.0,0.0,20.39618448656646
2022-09-25,17.129895675599744,-2.2897509990963902,62.30925372368114,17.129895421644992,17.129895928864382,13.016604987804357,13.016604987804357,13.016604987804357,13.016604987804357,13.016604987804357,13.016604987804357,0.0,0.0,0.0,30.1465006634041
2022-09-26,16.20985959761769,-2.596009341103521,61.70964464347242,16.209859219245292,16.20985995737626,12.436706409075352,12.436706409075352,12.436706409075352,12.436706409075352,12.436706409075352,12.436706409075352,0.0,0.0,0.0,28.646566006693043
2022-09-27,15.289823519635638,-29.69936329913946,35.020542780205766,15.289823029192084,15.289823991724317,-12.893752594089143,-12.893752594089143,-12.893752594089143,-12.893752594089143,-12.893752594089143,-12.893752594089143,0.0,0.0,0.0,2.3960709255464945
