ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-08-26,44.070208,15.156284717674714,60.06350376125286,44.070208,44.070208,-5.979930534761733,-5.979930534761733,-5.979930534761733,-5.979930534761733,-5.979930534761733,-5.979930534761733,0.0,0.0,0.0,38.090277465238266
2022-08-27,42.822036230769235,16.52355518011648,64.09138819381607,42.822036230769235,42.822036230769235,-1.4812662211602232,-1.4812662211602232,-1.4812662211602232,-1.4812662211602232,-1.4812662211602232,-1.4812662211602232,0.0,0.0,0.0,41.34077000960901
2022-08-28,41.573864461712496,47.90528245886121,97.02969197021726,41.573864461712496,41.573864461712496,29.788153389969825,29.788153389969825,29.788153389969825,29.788153389969825,29.788153389969825,29.788153389969825,0.0,0.0,0.0,71.36201785168232
2022-08-29,40.325692692964914,8.152739226379651,55.59948496635796,40.325692692964914,40.325692692964914,-8.707115524118837,-8.707115524118837,-8.707115524118837,-8.707115524118837,-8.707115524118837,-8.707115524118837,0.0,0.0,0.0,31.618577168846077
2022-08-30,39.07752092357667,0.9227946626058413,48.20512256164842,39.07752092357667,39.07752092357667,-15.009377721583707,-15.009377721583707,-15.009377721583707,-15.009377721583707,-15.009377721583707,-15.009377721583707,0.0,0.0,0.0,24.068143201992964
2022-08-31,37.829349152790314,3.930271570882258,52.36649411384204,37.829349152790314,37.829349152790314,-9.761749188319705,-9.761749188319705,-9.761749188319705,-9.761749188319705,-9.761749188319705,-9.761749188319705,0.0,0.0,0.0,28.06759996447061
2022-09-01,36.58117738151896,23.407635160813875,70.43354567669765,36.58117738151896,36.58117738151896,11.151285799968223,11.151285799968223,11.151285799968223,11.151285799968223,11.151285799968223,11.151285799968223,0.0,0.0,0.0,47.732463181487184
2022-09-02,35.333005610378436,6.722682748236907,53.227259203662115,35.333005610378436,35.333005610378436,-5.979930534817373,-5.979930534817373,-5.979930534817373,-5.979930534817373,-5.979930534817373,-5.979930534817373,0.0,0.0,0.0,29.353075075561062
2022-09-03,34.08483383983467,8.812002717448488,55.44509536352397,34.08483383983467,34.08483383983467,-1.481266221204942,-1.481266221204942,-1.481266221204942,-1.481266221204942,-1.481266221204942,-1.481266221204942,0.0,0.0,0.0,32.60356761862973
2022-09-04,32.836662070127225,39.208565852282405,87.16300268749875,32.836662070127225,32.836662070127225,29.78815338997817,29.78815338997817,29.78815338997817,29.78815338997817,29.78815338997817,29.78815338997817,0.0,0.0,0.0,62.624815460105395
2022-09-05,31.58849030020449,-1.719188532245006,47.30935677142352,31.58849030020449,31.58849030020449,-8.70711552413975,-8.70711552413975,-8.70711552413975,-8.70711552413975,-8.70711552413975,-8.70711552413975,0.0,0.0,0.0,22.88137477606474
2022-09-06,30.34031853004096,-7.021691821281159,38.38769597881967,30.34031853004096,30.34031853004096,-15.00937772156805,-15.00937772156805,-15.00937772156805,-15.00937772156805,-15.00937772156805,-15.00937772156805,0.0,0.0,0.0,15.33094080847291
2022-09-07,29.0921467605246,-5.811714913614172,42.01910729634896,29.0921467605246,29.0921467605246,-9.76174918824522,-9.76174918824522,-9.76174918824522,-9.76174918824522,-9.76174918824522,-9.76174918824522,0.0,0.0,0.0,19.33039757227938
2022-09-08,27.84397499172277,13.879440325368762,61.119082019480366,27.84397499172277,27.84397499172277,11.151285799981666,11.151285799981666,11.151285799981666,11.151285799981666,11.151285799981666,11.151285799981666,0.0,0.0,0.0,38.99526079170444
2022-09-09,26.595803223189183,-1.2460072797873274,43.81540341296806,26.595803223189183,26.595803223189183,-5.979930534747209,-5.979930534747209,-5.979930534747209,-5.979930534747209,-5.979930534747209,-5.979930534747209,0.0,0.0,0.0,20.615872688441975
2022-09-10,25.34763145293568,-0.42938748162325147,45.29594729924244,25.34763145293568,25.34763145293568,-1.4812662211980547,-1.4812662211980547,-1.4812662211980547,-1.4812662211980547,-1.4812662211980547,-1.4812662211980547,0.0,0.0,0.0,23.866365231737625
2022-09-11,24.099459682905508,32.149145577922326,76.64990451357266,24.099459682905508,24.099459682905508,29.78815338995228,29.78815338995228,29.78815338995228,29.78815338995228,29.78815338995228,29.78815338995228,0.0,0.0,0.0,53.88761307285779
2022-09-13,21.603116139493743,-17.208874665135177,27.3463126745581,21.603116139493743,21.603116139493743,-15.009377721552388,-15.009377721552388,-15.009377721552388,-15.009377721552388,-15.009377721552388,-15.009377721552388,0.0,0.0,0.0,6.5937384179413545
2022-09-14,20.35494436845342,-11.814828691498677,33.89666341303164,20.35494436845342,20.35494436845342,-9.76174918837046,-9.76174918837046,-9.76174918837046,-9.76174918837046,-9.76174918837046,-9.76174918837046,0.0,0.0,0.0,10.59319518008296
2022-09-15,19.106772598004447,8.294879190556749,54.41829145592206,19.106772598004447,19.106772598004447,11.15128579996215,11.15128579996215,11.15128579996215,11.15128579996215,11.15128579996215,11.15128579996215,0.0,0.0,0.0,30.258058397966597
2022-09-16,17.85860082780003,-10.319487181423456,34.04145558422362,17.85860082780003,17.85860082780003,-5.979930534802848,-5.979930534802848,-5.979930534802848,-5.979930534802848,-5.979930534802848,-5.979930534802848,0.0,0.0,0.0,11.878670292997182
2022-09-17,16.610429057595614,-9.003647856304635,38.73224288656677,16.610429057595614,16.610429057595614,-1.4812662211372658,-1.4812662211372658,-1.4812662211372658,-1.4812662211372658,-1.4812662211372658,-1.4812662211372658,0.0,0.0,0.0,15.129162836458347
