ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-08-26,77.044176,69.61038270249574,114.73849043069974,77.044176,77.044176,16.10786880992512,16.10786880992512,16.10786880992512,16.10786880992512,16.10786880992512,16.10786880992512,0.0,0.0,0.0,93.15204480992512
2022-08-27,77.74183153846153,57.866789005575534,103.87854047258837,77.74183153846153,77.74183153846153,3.1159173322616978,3.1159173322616978,3.1159173322616978,3.1159173322616978,3.1159173322616978,3.1159173322616978,0.0,0.0,0.0,80.85774887072323
2022-08-28,78.43948707651778,53.533648008691635,101.55693100507621,78.43948707651778,78.43948707651778,-0.017014162086307023,-0.017014162086307023,-0.017014162086307023,-0.017014162086307023,-0.017014162086307023,-0.017014162086307023,0.0,0.0,0.0,78.42247291443147
2022-08-29,79.13714261429799,70.4111344762523,117.78578067453915,79.13714261429799,79.13714261429799,14.348257477555187,14.348257477555187,14.348257477555187,14.348257477555187,14.348257477555187,14.348257477555187,0.0,0.0,0.0,93.48540009185317
2022-08-30,79.83479815097687,60.08108668079445,108.09267503433608,79.83479815097687,79.83479815097687,4.337593902951981,4.337593902951981,4.337593902951981,4.337593902951981,4.337593902951981,4.337593902951981,0.0,0.0,0.0,84.17239205392885
2022-08-31,80.53245368785392,44.382621752887594,89.6163260921501,80.53245368785392,80.53245368785392,-14.109813760593802,-14.109813760593802,-14.109813760593802,-14.109813760593802,-14.109813760593802,-14.109813760593802,0.0,0.0,0.0,66.42263992726012
2022-09-01,81.23010922331272,35.71271918417374,80.80641388523493,81.23010922331272,81.23010922331272,-23.782809600003816,-23.782809600003816,-23.782809600003816,-23.782809600003816,-23.782809600003816,-23.782809600003816,0.0,0.0,0.0,57.44729962330891
2022-09-02,81.92776475735486,73.47489299874398,122.37649708709188,81.92776475735486,81.92776475735486,16.107868809953853,16.107868809953853,16.107868809953853,16.107868809953853,16.107868809953853,16.107868809953853,0.0,0.0,0.0,98.03563356730872
2022-09-04,83.32307582150351,60.581948346514935,106.660068400375,83.32307582150351,83.32307582150351,-0.01701416209394207,-0.01701416209394207,-0.01701416209394207,-0.01701416209394207,-0.01701416209394207,-0.01701416209394207,0.0,0.0,0.0,83.30606165940956
2022-09-05,84.02073135180669,74.67808137602596,122.45776531711775,84.02073135180669,84.02073135180669,14.348257477527804,14.348257477527804,14.348257477527804,14.348257477527804,14.348257477527804,14.348257477527804,0.0,0.0,0.0,98.3689888293345
2022-09-06,84.71838688107768,66.57992504632998,114.2202659191613,84.71838688107768,84.71838688107768,4.337593902964402,4.337593902964402,4.337593902964402,4.337593902964402,4.337593902964402,4.337593902964402,0.0,0.0,0.0,89.05598078404208
2022-09-07,85.41604241150004,48.1451223956665,94.25773233162207,85.41604241150004,85.41604241150004,-14.10981376058208,-14.10981376058208,-14.10981376058208,-14.10981376058208,-14.10981376058208,-14.10981376058208,0.0,0.0,0.0,71.30622865091796
2022-09-08,86.11369794145843,39.35219399654528,84.37286515864751,86.11369794145843,86.11369794145843,-23.782809600087763,-23.782809600087763,-23.782809600087763,-23.782809600087763,-23.782809600087763,-23.782809600087763,0.0,0.0,0.0,62.33088834137067
2022-09-10,87.50900900301262,66.99146594053562,114.28491826349769,87.50900900301262,87.50900900301262,3.1159173322806306,3.1159173322806306,3.1159173322806306,3.1159173322806306,3.1159173322806306,3.1159173322806306,0.0,0.0,0.0,90.62492633529325
2022-09-11,88.2066645330382,63.723581452080296,111.28904586206296,88.2066645330382,88.2066645330382,-0.01701416205270875,-0.01701416205270875,-0.01701416205270875,-0.01701416205270875,-0.01701416205270875,-0.01701416205270875,0.0,0.0,0.0,88.18965037098549
2022-09-13,89.60197559469363,72.18727580159423,117.63708444795262,89.60197559469363,89.60197559469363,4.337593902976826,4.337593902976826,4.337593902976826,4.337593902976826,4.337593902976826,4.337593902976826,0.0,0.0,0.0,93.93956949767045
2022-09-14,90.29963112599226,52.70236033971147,98.94082438674701,90.29963112599226,90.29963112599226,-14.109813760530777,-14.109813760530777,-14.109813760530777,-14.109813760530777,-14.109813760530777,-14.109813760530777,0.0,0.0,0.0,76.1898173654615
2022-09-15,90.99728665839864,43.85732002727173,93.0993241598774,90.99728665839864,90.99728665839864,-23.78280960006918,-23.78280960006918,-23.78280960006918,-23.78280960006918,-23.78280960006918,-23.78280960006918,0.0,0.0,0.0,67.21447705832946
2022-09-16,91.69494219241751,83.02360987984248,131.16091725112352,91.69494219241751,91.69494219241751,16.107868809968036,16.107868809968036,16.107868809968036,16.107868809968036,16.107868809968036,16.107868809968036,0.0,0.0,0.0,107.80281100238555
2022-09-17,92.3925977259664,71.65506976946453,117.90550709814812,92.3925977259664,92.3925977259664,3.115917332238933,3.115917332238933,3.115917332238933,3.115917332238933,3.115917332238933,3.115917332238933,0.0,0.0,0.0,95.50851505820533
2022-09-18,93.0902532595153,69.91897495664467,117.45596369079028,93.0902532595153,93.0902532595153,-0.017014162128430703,-0.017014162128430703,-0.017014162128430703,-0.017014162128430703,-0.017014162128430703,-0.017014162128430703,0.0,0.0,0.0,93.07323909738686
2022-09-19,93.78790879306418,84.31983963131101,131.75365001871594,93.78790879306418,93.78790879306418,14.348257477513588,14.348257477513588,14.348257477513588,14.348257477513588,14.348257477513588,14.348257477513588,0.0,0.0,0.0,108.13616627057776
